RowID,OrderID,OrderDate,OrderMonthYear,Quantity,Quote,Discount,Rate,SaleAmount,CustomerName,CompanyName,Sector,Industry,City,ZipCode,State,Region,ProjectCompleteDate,DaysToComplete,ProductKey,ProductCategory,ProductSubCategory,Consultant,Manager,HourlyWage,RowCount,WageMargin
8150,58278,9/10/2012,9/1/2012,4,600,0.1,150,540,Logan Flashing,Garmin Ltd.,Capital Goods,Industrial Machinery/Components,New Castle,47362,Indiana,Central,9/13/2012,3,Consulting - Market Research,Consulting,Strategy,William Bufont,Josh Martinez,62,1,0.59
8151,58279,4/11/2009,4/1/2009,44,7040,0.03,160,6828.8,Emily Fortune,"Keurig Green Mountain, Inc.",Consumer Non-Durables,Packaged Foods,Huntington Beach,92646,California,West,4/11/2009,0,Development - Java,Development,Java,Abigail Young,Bob Turner,50,1,0.69
8152,58308,5/21/2010,5/1/2010,35,4375,0,125,4375,William Jacobs,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",Marietta,30062,Georgia,South,5/21/2010,0,Training - Tableau,Training,Python,Sophia Dixon,Frank Mitchell,71,1,0.43
8153,58308,5/21/2010,5/1/2010,20,3000,0,150,3000,William Jacobs,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",Marietta,30062,Georgia,South,5/22/2010,1,Consulting - Business Model,Consulting,Business Logic,Ethan Bird,Frank Mitchell,60,1,0.6
8154,58308,5/21/2010,5/1/2010,2,250,0.03,125,242.5,William Jacobs,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",Marietta,30062,Georgia,South,5/23/2010,2,Training - SQL,Training,Business Logic,Noah Smith,Frank Mitchell,59,1,0.53
8155,58310,2/23/2009,2/1/2009,22,4400,0.03,200,4268,Mary Minnotte,"NetApp, Inc.",Technology,Electronic Components,Blaine,55434,Minnesota,Central,2/24/2009,1,Development - Big Data,Development,Business Logic,Sophia Dixon,Josh Martinez,71,1,0.65
8156,58337,5/28/2009,5/1/2009,18,2160,0.03,120,2095.2,Rick O'Donnell,VimpelCom Ltd.,Public Utilities,Telecommunications Equipment,Lindenwold,8021,New Jersey,East,5/30/2009,2,Development - Business Logic,Development,Python,Jayden Hamilton,Allen Young,71,1,0.41
8157,58339,6/13/2009,6/1/2009,9,1530,0.07,170,1422.9,Rick Coakley,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,East Point,30344,Georgia,South,6/13/2009,0,Development - .Net,Development,Development,William Bufont,Frank Mitchell,62,1,0.64
8158,58339,6/13/2009,6/1/2009,11,1760,0.01,160,1742.4,Rick Coakley,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,East Point,30344,Georgia,South,6/14/2009,1,Development - Java,Development,Python,Ethan Bird,Frank Mitchell,60,1,0.63
8159,58340,1/8/2011,1/1/2011,36,6120,0.03,170,5936.4,Sylvia Gastineau,"Stericycle, Inc.",Basic Industries,Environmental Services,Normal,61761,Illinois,Central,1/9/2011,1,Development - .Net,Development,Javascript,Emily Taylor,Josh Martinez,62,1,0.64
8160,58342,4/1/2011,4/1/2011,40,6000,0.02,150,5880,Rick Hirasaki,Viacom Inc.,Consumer Services,Television Services,Poinciana,34759,Florida,South,4/1/2011,0,Consulting - Business Model,Consulting,SQL,William Bufont,Frank Mitchell,62,1,0.59
8161,58343,1/9/2009,1/1/2009,39,5460,0.07,140,5077.8,Yana Gonzalez,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Plainfield,7060,New Jersey,East,1/11/2009,2,Development - Database,Development,Java,Daniel Tusk,Allen Young,45,1,0.68
8162,58368,7/9/2012,7/1/2012,4,500,0,125,500,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,7/11/2012,2,Training - SQL,Training,.Net,Noah Smith,Josh Martinez,59,1,0.53
8163,58368,7/9/2012,7/1/2012,39,4290,0.02,110,4204.2,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Saint Charles,60174,Illinois,Central,7/10/2012,1,Development - Python,Development,Python,Noah Smith,Josh Martinez,59,1,0.46
8164,58368,7/9/2012,7/1/2012,5,1000,0.09,200,910,Doug Cooley,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,Skokie,60076,Illinois,Central,7/9/2012,0,Development - Big Data,Development,Python,Abigail Young,Josh Martinez,50,1,0.75
8165,58369,8/30/2012,8/1/2012,46,7360,0.1,160,6624,Allen Applegate,Comcast Corporation,Consumer Services,Television Services,Visalia,93277,California,West,8/31/2012,1,Development - Java,Development,Python,Alexander Edison,Bob Turner,70,1,0.56
8166,58369,8/30/2012,8/1/2012,16,2400,0.01,150,2376,Allen Applegate,Comcast Corporation,Consumer Services,Television Services,Visalia,93277,California,West,8/30/2012,0,Consulting - Strategy,Consulting,Big Data,Mia Moore,Bob Turner,51,1,0.66
8167,58371,5/11/2010,5/1/2010,5,800,0,160,800,Barry Pond,"Micron Technology, Inc.",Technology,Semiconductors,Lawndale,90260,California,West,5/13/2010,2,Development - Java,Development,Python,Ava Wilson,Bob Turner,67,1,0.58
8168,58371,5/11/2010,5/1/2010,44,4840,0.02,110,4743.2,Barry Pond,"Micron Technology, Inc.",Technology,Semiconductors,Lawndale,90260,California,West,5/12/2010,1,Development - Python,Development,Market Research,Liam Franklin,Bob Turner,52,1,0.53
8169,58371,5/11/2010,5/1/2010,48,5760,0.07,120,5356.8,Barry Pond,"Micron Technology, Inc.",Technology,Semiconductors,Lemon Grove,91945,California,West,5/13/2010,2,Development - Business Logic,Development,Development,Abigail Young,Bob Turner,50,1,0.58
8170,58372,4/2/2011,4/1/2011,48,5760,0.04,120,5529.6,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,Malden,2148,MA,East,4/7/2011,5,Development - Business Logic,Development,.Net,Ava Wilson,Allen Young,67,1,0.44
8171,58372,4/2/2011,4/1/2011,16,1920,0.07,120,1785.6,Brian Beltran,"Automatic Data Processing, Inc.",Technology,EDP Services,South Burlington,5403,Vermont,East,4/6/2011,4,Development - Business Logic,Development,PHP,Liam Franklin,Allen Young,52,1,0.57
8172,58407,5/6/2011,5/1/2011,29,3190,0.02,110,3126.2,John Dowd,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution),Walker,49534,Michigan,Central,5/9/2011,3,Development - Python,Development,Front End Web,Isabella Douglas,Josh Martinez,75,1,0.32
8173,58433,7/1/2011,7/1/2011,11,1375,0.01,125,1361.25,Dean Zrebassa,Apple Inc.,Technology,Computer Manufacturing,Redwood City,94061,California,West,7/2/2011,1,Training - Development,Training,SQL,William Bufont,Bob Turner,62,1,0.5
8174,58433,7/1/2011,7/1/2011,30,3300,0,110,3300,Dean Zrebassa,Apple Inc.,Technology,Computer Manufacturing,Redwood City,94061,California,West,7/3/2011,2,Development - Python,Development,Market Research,Madison Hill,Bob Turner,58,1,0.47
8175,58433,7/1/2011,7/1/2011,20,2500,0.09,125,2275,Dean Zrebassa,Apple Inc.,Technology,Computer Manufacturing,Redwood City,94061,California,West,7/3/2011,2,Training - Javascript,Training,SQL,Olivia Sullivan,Bob Turner,53,1,0.58
8176,58434,3/9/2009,3/1/2009,42,5250,0.04,125,5040,Dorothy Miner,"Charter Communications, Inc.",Consumer Services,Television Services,Romeoville,60441,Illinois,Central,3/10/2009,1,Training - SQL,Training,SQL,Michael Alister,Josh Martinez,68,1,0.46
8177,58435,5/7/2012,5/1/2012,11,1760,0.01,160,1742.4,Arthur Howell,Liberty Media Corporation,Consumer Services,Broadcasting,Columbus,43229,Ohio,East,5/9/2012,2,Development - Java,Development,Development,Liam Franklin,Allen Young,52,1,0.68
8178,58470,6/8/2011,6/1/2011,24,4080,0.09,170,3712.8,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Northglenn,80233,Colorado,West,6/9/2011,1,Development - .Net,Development,Database,Jayden Hamilton,Bob Turner,71,1,0.58
8179,58470,6/8/2011,6/1/2011,13,1430,0.06,110,1344.2,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Northglenn,80233,Colorado,West,6/8/2011,0,Development - Python,Development,Development,Isabella Douglas,Bob Turner,75,1,0.32
8180,58470,6/8/2011,6/1/2011,36,3960,0.06,110,3722.4,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Northglenn,80233,Colorado,West,6/9/2011,1,Development - Python,Development,Development,Emily Taylor,Bob Turner,62,1,0.44
8181,58470,6/8/2011,6/1/2011,45,4950,0.01,110,4900.5,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Parker,80134,Colorado,West,6/10/2011,2,Development - Python,Development,Development,Liam Franklin,Bob Turner,52,1,0.53
8182,58470,6/8/2011,6/1/2011,5,1000,0.09,200,910,Barry Packer,"Mattel, Inc.",Consumer Non-Durables,Recreational Products/Toys,Parker,80134,Colorado,West,6/9/2011,1,Development - Big Data,Development,Development,Alexander Edison,Bob Turner,70,1,0.65
8183,58496,6/11/2011,6/1/2011,20,2200,0.06,110,2068,Dionis Stewart,Celgene Corporation,Health Care,Major Pharmaceuticals,Coram,11727,New York,East,6/13/2011,2,Development - Python,Development,Business Model,Jayden Hamilton,Allen Young,71,1,0.35
8184,58500,2/14/2011,2/1/2011,17,2550,0.07,150,2371.5,Christina Rozendal,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,Ottumwa,52501,Iowa,Central,2/14/2011,0,Consulting - Market Research,Consulting,Javascript,Abigail Young,Josh Martinez,50,1,0.67
8185,58502,2/12/2010,2/1/2010,23,2875,0.03,125,2788.75,Harold Rosenblatt,Apple Inc.,Technology,Computer Manufacturing,Merrillville,46410,Indiana,Central,2/14/2010,2,Training - Development,Training,Java,Jacob Manziel,Josh Martinez,57,1,0.54
8186,58528,10/27/2010,10/1/2010,14,2380,0,170,2380,Janet Daniels,"Discovery Communications, Inc.",Consumer Services,Television Services,La Porte,77571,Texas,Central,10/28/2010,1,Development - .Net,Development,SQL,Madison Hill,Josh Martinez,58,1,0.66
8187,58528,10/27/2010,10/1/2010,41,4510,0.08,110,4149.2,Janet Daniels,"Discovery Communications, Inc.",Consumer Services,Television Services,La Porte,77571,Texas,Central,10/28/2010,1,Development - PHP,Development,Business Model,Jacob Manziel,Josh Martinez,57,1,0.48
8188,58564,11/12/2012,11/1/2012,49,6860,0.07,140,6379.8,Benjamin Reiten,Liberty Interactive Corporation,Consumer Services,Catalog/Specialty Distribution,Kingman,86401,Arizona,West,11/13/2012,1,Development - Front End Web,Development,Tableau,Michael Alister,Bob Turner,68,1,0.51
8189,58566,8/23/2011,8/1/2011,45,5625,0.07,125,5231.25,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,8/24/2011,1,Training - SQL,Training,Business Model,Isabella Douglas,Bob Turner,75,1,0.4
8190,58566,8/23/2011,8/1/2011,42,6300,0.01,150,6237,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,8/25/2011,2,Consulting - Market Research,Consulting,Market Research,Madison Hill,Bob Turner,58,1,0.61
8191,58593,9/8/2011,9/1/2011,29,3625,0.08,125,3335,Ricardo Schoenberger,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,Livonia,48154,Michigan,Central,9/9/2011,1,Training - SQL,Training,Python,Daniel Tusk,Josh Martinez,45,1,0.64
8192,58595,8/29/2010,8/1/2010,41,5125,0.06,125,4817.5,Neil Gilcrest,"Discovery Communications, Inc.",Consumer Services,Television Services,Thomasville,27360,North Carolina,South,8/30/2010,1,Training - SQL,Training,Business Logic,Michael Alister,Frank Mitchell,68,1,0.46
8193,58598,8/22/2011,8/1/2011,50,6250,0.1,125,5625,Edward Bzostek,"Equinix, Inc.",Public Utilities,Telecommunications Equipment,Waxahachie,75165,Texas,Central,8/23/2011,1,Training - Development,Training,Javascript,Emma Watson,Josh Martinez,67,1,0.46
8194,58598,8/22/2011,8/1/2011,25,3500,0.01,140,3465,Edward Bzostek,"Equinix, Inc.",Public Utilities,Telecommunications Equipment,Waxahachie,75165,Texas,Central,8/23/2011,1,Development - Database,Development,Java,Sophia Dixon,Josh Martinez,71,1,0.49
8195,58599,1/14/2010,1/1/2010,49,6125,0.06,125,5757.5,Dianna Stevenson,CA Inc.,Technology,Computer Software: Prepackaged Software,Lewiston,4240,Maine,East,1/15/2010,1,Training - Development,Training,Java,Mason Gibson,Allen Young,71,1,0.43
8196,58599,1/14/2010,1/1/2010,19,2375,0,125,2375,Dianna Stevenson,CA Inc.,Technology,Computer Software: Prepackaged Software,Nashua,3060,New Hampshire,East,1/15/2010,1,Training - Development,Training,Python,Emily Taylor,Allen Young,62,1,0.5
8197,58626,12/30/2011,12/1/2011,23,2875,0.05,125,2731.25,Henry Katz,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Country Club Hills,60478,Illinois,Central,1/1/2012,2,Training - Development,Training,Development,William Bufont,Josh Martinez,62,1,0.5
8198,58626,12/30/2011,12/1/2011,21,2625,0.07,125,2441.25,Henry Katz,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Country Club Hills,60478,Illinois,Central,1/2/2012,3,Training - Development,Training,Python,Ava Wilson,Josh Martinez,67,1,0.46
8199,58626,12/30/2011,12/1/2011,18,2700,0.04,150,2592,Henry Katz,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Country Club Hills,60478,Illinois,Central,12/31/2011,1,Consulting - Business Model,Consulting,PHP,Liam Franklin,Josh Martinez,52,1,0.65
8200,58628,3/24/2009,3/1/2009,23,2875,0.09,125,2616.25,Dionis Stewart,Celgene Corporation,Health Care,Major Pharmaceuticals,Coram,11727,New York,East,3/25/2009,1,Training - Javascript,Training,SQL,William Bufont,Allen Young,62,1,0.5
8201,58656,12/4/2010,12/1/2010,5,800,0,160,800,Doug Creighton,Cognizant Technology Solutions Corporation,Technology,EDP Services,Ozark,65721,MO,Central,12/6/2010,2,Development - Java,Development,Java,Emma Watson,Josh Martinez,67,1,0.58
8202,58656,12/4/2010,12/1/2010,3,375,0.09,125,341.25,Doug Creighton,Cognizant Technology Solutions Corporation,Technology,EDP Services,Ozark,65721,MO,Central,12/6/2010,2,Training - SQL,Training,Python,Ava Wilson,Josh Martinez,67,1,0.46
8203,58657,3/27/2010,3/1/2010,43,6450,0.04,150,6192,Kelly Arnett,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,Draper,84020,Utah,West,3/29/2010,2,Consulting - Business Model,Consulting,Python,Ava Wilson,Bob Turner,67,1,0.55
8204,58658,6/11/2012,6/1/2012,7,875,0.09,125,796.25,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,6/12/2012,1,Training - Tableau,Training,PHP,Noah Smith,Bob Turner,59,1,0.53
8205,58658,6/11/2012,6/1/2012,41,6150,0.01,150,6088.5,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,6/12/2012,1,Consulting - Business Model,Consulting,Python,Jayden Hamilton,Bob Turner,71,1,0.53
8206,58658,6/11/2012,6/1/2012,46,6900,0.1,150,6210,Julia Hwang,Starbucks Corporation,Consumer Services,Restaurants,Billings,59102,Montana,West,6/13/2012,2,Consulting - Market Research,Consulting,Big Data,Ava Wilson,Bob Turner,67,1,0.55
8207,58659,10/24/2010,10/1/2010,2,220,0.03,110,213.4,Tom Lampkin,Bed Bath & Beyond Inc.,Consumer Services,Home Furnishings,Aspen Hill,20906,Maryland,East,10/26/2010,2,Development - Python,Development,Development,Jacob Manziel,Allen Young,57,1,0.48
8208,58688,3/29/2009,3/1/2009,18,2160,0.08,120,1987.2,Grant Jackson,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing,Des Plaines,60016,Illinois,Central,3/31/2009,2,Development - Business Logic,Development,Strategy,Ethan Bird,Josh Martinez,60,1,0.5
8209,58690,11/5/2011,11/1/2011,14,1750,0.09,125,1592.5,Kristen Golden,Cerner Corporation,Technology,EDP Services,Willow Grove,19090,Pennsylvania,East,11/6/2011,1,Training - Javascript,Training,Business Model,Emma Watson,Allen Young,67,1,0.46
8210,58693,10/21/2009,10/1/2009,50,8000,0,160,8000,Bruce Hopkins,Amgen Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Montclair,22025,Virginia,South,10/25/2009,4,Development - Java,Development,Java,Emily Taylor,Frank Mitchell,62,1,0.61
8211,58720,3/7/2010,3/1/2010,43,6880,0.02,160,6742.4,Nathan Dahlen,Catamaran Corporation,Finance,Specialty Insurers,Kenosha,53142,Wisconsin,Central,3/7/2010,0,Development - Java,Development,SQL,Ethan Bird,Josh Martinez,60,1,0.63
8212,58720,3/7/2010,3/1/2010,6,660,0.02,110,646.8,Nathan Dahlen,Catamaran Corporation,Finance,Specialty Insurers,Kenosha,53142,Wisconsin,Central,3/8/2010,1,Development - Python,Development,Business Model,William Bufont,Josh Martinez,62,1,0.44
8213,58722,10/11/2012,10/1/2012,45,5625,0.05,125,5343.75,Tom Skaria,Avago Technologies Limited,Technology,Semiconductors,Eagle,83616,Idaho,West,10/13/2012,2,Training - Development,Training,Development,Abigail Young,Bob Turner,50,1,0.6
8214,58725,5/20/2010,5/1/2010,20,2200,0.03,110,2134,Joel McMath,Marriott International,Consumer Services,Hotels/Resorts,Hastings,68901,Nebraska,Central,5/21/2010,1,Development - Python,Development,SQL,Mason Gibson,Josh Martinez,71,1,0.35
8215,58725,5/20/2010,5/1/2010,39,4290,0.05,110,4075.5,Joel McMath,Marriott International,Consumer Services,Hotels/Resorts,Prior Lake,55372,Minnesota,Central,5/21/2010,1,Development - PHP,Development,SQL,Sophia Dixon,Josh Martinez,71,1,0.35
8216,58727,7/6/2009,7/1/2009,20,2500,0.03,125,2425,Vivian Emerson,Fastenal Company,Consumer Services,RETAIL: Building Materials,Owings Mills,21117,Maryland,East,7/7/2009,1,Training - SQL,Training,Strategy,Ava Wilson,Allen Young,67,1,0.46
8217,58755,12/3/2011,12/1/2011,7,1120,0.03,160,1086.4,Denise Sievert,"Applied Materials, Inc.",Technology,Semiconductors,Cary,27511,North Carolina,South,12/5/2011,2,Development - Java,Development,Development,Mason Gibson,Frank Mitchell,71,1,0.56
8218,58755,12/3/2011,12/1/2011,18,1980,0,110,1980,Denise Sievert,"Applied Materials, Inc.",Technology,Semiconductors,Cary,27511,North Carolina,South,12/12/2011,9,Development - Python,Development,Tableau,Mia Moore,Frank Mitchell,51,1,0.54
8219,58759,1/21/2009,1/1/2009,4,440,0.1,110,396,Andrew Benoit,"Discovery Communications, Inc.",Consumer Services,Television Services,Fountain,80817,Colorado,West,1/28/2009,7,Development - Python,Development,Market Research,Emily Taylor,Bob Turner,62,1,0.44
8220,58784,1/18/2009,1/1/2009,12,1320,0.02,110,1293.6,Kristen Golden,Cerner Corporation,Technology,EDP Services,Tupelo,38801,Mississippi,South,1/19/2009,1,Development - PHP,Development,SQL,Mason Gibson,Frank Mitchell,71,1,0.35
8221,58784,1/18/2009,1/1/2009,29,3190,0.06,110,2998.6,Kristen Golden,Cerner Corporation,Technology,EDP Services,Tupelo,38801,Mississippi,South,1/18/2009,0,Development - Python,Development,Scala,Mason Gibson,Frank Mitchell,71,1,0.35
8222,58784,1/18/2009,1/1/2009,17,3400,0.02,200,3332,Kristen Golden,Cerner Corporation,Technology,EDP Services,Tupelo,38801,Mississippi,South,1/19/2009,1,Development - Big Data,Development,Scala,Isabella Douglas,Frank Mitchell,75,1,0.63
8223,58784,1/18/2009,1/1/2009,25,3125,0.05,125,2968.75,Kristen Golden,Cerner Corporation,Technology,EDP Services,Willow Grove,19090,Pennsylvania,East,1/20/2009,2,Training - Development,Training,Javascript,Noah Smith,Allen Young,59,1,0.53
8224,58784,1/18/2009,1/1/2009,20,3000,0.04,150,2880,Kristen Golden,Cerner Corporation,Technology,EDP Services,Willow Grove,19090,Pennsylvania,East,1/20/2009,2,Consulting - Strategy,Consulting,Python,Abigail Young,Allen Young,50,1,0.67
8225,58788,2/1/2010,2/1/2010,31,4650,0.04,150,4464,Christopher Swint,Intel Corporation,Technology,Semiconductors,East Chicago,46312,Indiana,Central,2/3/2010,2,Consulting - Business Model,Consulting,Business Model,Emma Watson,Josh Martinez,67,1,0.55
8226,58789,8/5/2010,8/1/2010,26,4160,0.03,160,4035.2,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Saint Charles,63301,MO,Central,8/9/2010,4,Development - Java,Development,Business Logic,Abigail Young,Josh Martinez,50,1,0.69
8227,58789,8/5/2010,8/1/2010,38,4750,0.02,125,4655,Christina Yedwab,"Gilead Sciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Saint Charles,63301,MO,Central,8/10/2010,5,Training - SQL,Training,Compensation,Noah Smith,Josh Martinez,59,1,0.53
